,Timestamp_x,From Bank_x,Account_x,To Bank_x,Account.1_x,Amount Received_x,Receiving Currency_x,Amount Paid_x,Payment Currency_x,Payment Format_x,Is Laundering_x,EdgeID,from_id_x,to_id_x,Amount Sent_x,Sent Currency_x,Received Currency_x,Timestamp_y,From Bank_y,Account_y,To Bank_y,Account.1_y,Amount Received_y,Receiving Currency_y,Amount Paid_y,Payment Currency_y,Payment Format_y,Is Laundering_y,from_id_y,to_id_y,Amount Sent_y,Sent Currency_y,Received Currency_y,Edge_ID,Prediction,True_Label,predicted_label
245,2022/08/01 00:23,1208,800140820,20,8001E7EB0,5912282.29,US Dollar,5912282.29,US Dollar,ACH,0,245,239,238,5912282.29,0,0,2022/08/04 21:11,24703.0,80BF39940,0.0,81B330C10,2063.21,US Dollar,2063.21,US Dollar,Cheque,0.0,144.0,145.0,2063.21,0.0,0.0,245.0,-0.2585284,0.0,0.4357254944199589
246,2022/08/01 00:03,20,8001E7EB0,20,8001E7EB0,4.55,US Dollar,4.55,US Dollar,Reinvestment,0,246,238,238,4.55,0,0,2022/08/04 21:06,0.0,80010EFC0,0.0,80010EFC0,4093.51,Euro,4796.71,US Dollar,ACH,0.0,41.0,41.0,4796.71,0.0,1.0,246.0,-0.11316012,0.0,0.4717401197143288
247,2022/08/01 00:29,11,800195C90,20,8001E8CE0,551.75,US Dollar,551.75,US Dollar,Cheque,0,247,185,240,551.75,0,0,2022/08/04 21:50,20.0,8002D6AE0,0.0,8004738F0,564.73,US Dollar,564.73,US Dollar,Credit Card,0.0,212.0,213.0,564.73,0.0,0.0,247.0,-0.15850855,0.0,0.4604556237573337
248,2022/08/01 00:09,11,800195C90,20,8001E8CE0,124.08,US Dollar,124.08,US Dollar,Credit Card,0,248,185,240,124.08,0,0,2022/08/04 21:32,0.0,800359A10,0.0,8004AF540,6.92,US Dollar,6.92,US Dollar,Cheque,0.0,294.0,295.0,6.92,0.0,0.0,248.0,-0.15056297,0.0,0.4624302038261846
249,2022/08/01 00:24,20,8001E8AF0,20,8001E8AF0,24.6,US Dollar,24.6,US Dollar,Reinvestment,0,249,241,241,24.6,0,0,2022/08/04 21:40,867.0,80072E730,0.0,800FB1430,50.21,US Dollar,50.21,US Dollar,Credit Card,0.0,220.0,221.0,50.21,0.0,0.0,249.0,-0.2558745,0.0,0.4363781165362553
250,2022/08/01 00:03,70,100428660,1208,8001E96C0,6615.9,US Dollar,6615.9,US Dollar,Cheque,0,250,105,242,6615.9,0,0,2022/08/04 21:52,0.0,801CA2950,24830.0,801CA6340,3090.26,US Dollar,3090.26,US Dollar,ACH,0.0,296.0,297.0,3090.26,0.0,0.0,250.0,-0.14177938,0.0,0.4646144101205346
251,2022/08/01 00:05,3305,8001E9CF0,0,8001E9280,14915.42,US Dollar,14915.42,US Dollar,Wire,0,251,243,244,14915.42,0,0,2022/08/04 22:27,21418.0,800ACB580,0.0,8025D5BC0,267.76,US Dollar,267.76,US Dollar,Credit Card,0.0,298.0,299.0,267.76,0.0,0.0,251.0,-0.25519523,0.0,0.4365451917391215
252,2022/08/01 00:03,20,8001E9D90,20,8001E9D90,2102.99,US Dollar,2102.99,US Dollar,Reinvestment,0,252,245,245,2102.99,0,0,2022/08/04 22:47,2310.0,80022E480,0.0,8007807C0,26.18,US Dollar,26.18,US Dollar,ACH,0.0,246.0,122.0,26.18,0.0,0.0,252.0,-0.11545923,0.0,0.4711672158068747
253,2022/08/01 00:24,20,8001EBA50,20,8001EBA50,20104.65,US Dollar,20104.65,US Dollar,Reinvestment,0,253,246,246,20104.65,0,0,2022/08/04 23:20,20.0,8002DB080,0.0,800354A00,133.45,US Dollar,133.45,US Dollar,ACH,0.0,161.0,162.0,133.45,0.0,0.0,253.0,-0.11458607,0.0,0.4713847853868861
254,2022/08/01 00:02,20,8001EB6B0,20,8001EB6B0,10338.9,US Dollar,10338.9,US Dollar,Reinvestment,0,254,247,247,10338.9,0,0,2022/08/04 23:13,1488.0,800B77E20,0.0,8053898A0,83.86,US Dollar,83.86,US Dollar,Credit Card,0.0,126.0,127.0,83.86,0.0,0.0,254.0,-0.25886482,0.0,0.4356427810316333
255,2022/08/01 00:20,20,8001EB6B0,20,8001EB6B0,7.85,US Dollar,7.85,US Dollar,Reinvestment,0,255,247,247,7.85,0,0,2022/08/04 23:39,1208.0,8005E68D0,0.0,8013F4760,5.07,US Dollar,5.07,US Dollar,Credit Card,0.0,300.0,301.0,5.07,0.0,0.0,255.0,-0.16949622,0.0,0.4577271013062438
256,2022/08/01 00:05,20,800070AC0,0,80020BBB0,1173.74,US Dollar,1173.74,US Dollar,Cheque,0,256,104,248,1173.74,0,0,2022/08/11 15:14,0.0,8001DC020,0.0,80047E9D0,9815.84,US Dollar,9815.84,US Dollar,ACH,1.0,302.0,303.0,9815.84,0.0,0.0,256.0,-0.11480738,1.0,0.4713296394517208
257,2022/08/01 00:24,20,800070AC0,0,80020BBB0,3191.74,US Dollar,3191.74,US Dollar,Credit Card,0,257,104,248,3191.74,0,0,2022/08/22 06:10,234466.0,810C7A2B0,0.0,8003CFE10,17697.44,US Dollar,17697.44,US Dollar,ACH,1.0,304.0,305.0,17697.44,0.0,0.0,257.0,-0.20343685,1.0,0.4493154718638914
258,2022/08/01 00:04,20,800210AB0,20,800210AB0,8.03,US Dollar,8.03,US Dollar,Reinvestment,0,258,249,249,8.03,0,0,2022/08/05 00:15,214.0,8005960A0,0.0,8027ED0D0,1564.01,US Dollar,1564.01,US Dollar,ACH,0.0,91.0,92.0,1564.01,0.0,0.0,258.0,-0.09865667,0.0,0.4753558180279625
259,2022/08/01 00:18,11,800211ED0,11,800211ED0,21.62,US Dollar,21.62,US Dollar,Reinvestment,0,259,250,250,21.62,0,0,2022/08/05 00:24,29598.0,82B916010,0.0,800A39060,488.87,US Dollar,488.87,US Dollar,Credit Card,0.0,306.0,0.0,488.87,0.0,0.0,259.0,-0.13765208,0.0,0.4656412156674434
260,2022/08/01 00:22,20,8002104D0,20,8002104D0,7828022.18,US Dollar,7828022.18,US Dollar,Reinvestment,0,260,251,251,7828022.18,0,0,2022/08/05 00:03,177514.0,82C015910,0.0,8047E6770,16.28,US Dollar,16.28,US Dollar,Credit Card,0.0,307.0,308.0,16.28,0.0,0.0,260.0,-0.2430095,0.0,0.4395448405820077
261,2022/08/01 00:24,20,8002104D0,20,8002106B0,84691544.0,US Dollar,84691544.0,US Dollar,ACH,0,261,251,252,84691544.0,0,0,2022/08/05 00:24,135737.0,83A74B660,0.0,80148FDC0,133.87,US Dollar,133.87,US Dollar,Credit Card,0.0,309.0,310.0,133.87,0.0,0.0,261.0,-0.24238798,0.0,0.4396979547825637
262,2022/08/01 00:14,0,8002120C0,0,8002120C0,8101.86,US Dollar,8101.86,US Dollar,Reinvestment,0,262,253,253,8101.86,0,0,2022/08/05 00:01,44400.0,83C3662B0,0.0,800A39060,12.05,US Dollar,12.05,US Dollar,Credit Card,0.0,311.0,0.0,12.05,0.0,0.0,262.0,-0.18781579,0.0,0.4531835915000563
263,2022/08/01 00:05,20,8002121B0,20,8002121B0,2950.25,US Dollar,2950.25,US Dollar,Reinvestment,0,263,254,254,2950.25,0,0,2022/08/05 00:00,259505.0,8407C6AA0,0.0,8016610E0,18.38,US Dollar,18.38,US Dollar,Credit Card,0.0,312.0,252.0,18.38,0.0,0.0,263.0,-0.18945736,0.0,0.4527768283060329
264,2022/08/01 00:19,20,800210610,20,800210610,23.18,US Dollar,23.18,US Dollar,Reinvestment,0,264,255,255,23.18,0,0,2022/08/05 00:24,1114867.0,8415CE070,0.0,806910180,28.66,US Dollar,28.66,US Dollar,Credit Card,0.0,313.0,94.0,28.66,0.0,0.0,264.0,-0.14158204,0.0,0.4646634983658563
265,2022/08/01 00:20,20,8002106B0,27934,804AAE720,48.27,US Dollar,48.27,US Dollar,Credit Card,0,265,252,256,48.27,0,0,2022/08/05 00:02,120018.0,841C4AFA0,0.0,8044230B0,56.63,US Dollar,56.63,US Dollar,Credit Card,0.0,314.0,2.0,56.63,0.0,0.0,265.0,-0.13854766,0.0,0.4654183847946043
266,2022/08/01 00:18,0,800212480,0,800212480,8.05,US Dollar,8.05,US Dollar,Reinvestment,0,266,257,257,8.05,0,0,2022/08/05 00:24,1130559.0,84F0905B0,0.0,80425C6D0,4.6,US Dollar,4.6,US Dollar,Credit Card,0.0,315.0,316.0,4.6,0.0,0.0,266.0,-0.14934291,0.0,0.4627335105893733
267,2022/08/01 00:12,0,80021E090,0,80021E090,184111.99,US Dollar,184111.99,US Dollar,Reinvestment,0,267,258,258,184111.99,0,0,2022/08/05 00:51,1488.0,800ABA410,0.0,800D7AAB0,13374.32,US Dollar,13374.32,US Dollar,Cheque,0.0,317.0,318.0,13374.32,0.0,0.0,267.0,-0.13087554,0.0,0.4673277370103758
268,2022/08/01 00:23,20,800224360,20,800224360,4301581.82,US Dollar,4301581.82,US Dollar,Reinvestment,0,268,259,259,4301581.82,0,0,2022/08/05 00:52,1488.0,800ABA410,0.0,800D7AAB0,4471.29,US Dollar,4471.29,US Dollar,Wire,0.0,317.0,318.0,4471.29,0.0,0.0,268.0,-0.079422906,0.0,0.4801547044104832
269,2022/08/01 00:05,20,800224360,20,800224360,13.07,US Dollar,13.07,US Dollar,Reinvestment,0,269,259,259,13.07,0,0,2022/08/05 01:16,2776.0,800552340,0.0,80059D230,779.4,US Dollar,779.4,US Dollar,Credit Card,0.0,290.0,291.0,779.4,0.0,0.0,269.0,-0.2582033,0.0,0.4358054280324758
270,2022/08/01 00:29,20,800227DE0,20,800227DE0,3004793.67,US Dollar,3004793.67,US Dollar,Reinvestment,0,270,260,260,3004793.67,0,0,2022/08/05 01:00,2776.0,800552340,0.0,80059D230,29.16,US Dollar,29.16,US Dollar,Wire,0.0,290.0,291.0,29.16,0.0,0.0,270.0,-0.22427377,0.0,0.4441653956534318
271,2022/08/01 00:13,20,80010FD20,20,80010FD20,17.69,US Dollar,17.69,US Dollar,Reinvestment,0,271,261,261,17.69,0,0,2022/08/05 01:08,0.0,800CFF5D0,741.0,800D01FB0,834.23,US Dollar,834.23,US Dollar,ACH,0.0,274.0,275.0,834.23,0.0,0.0,271.0,-0.0048755743,0.0,0.4987811088395437
272,2022/08/01 00:09,3217,8002294A0,0,80022AC60,4428.52,US Dollar,4428.52,US Dollar,ACH,0,272,262,263,4428.52,0,0,2022/08/05 01:21,0.0,800CFE340,741.0,800D01FB0,1611.13,US Dollar,1611.13,US Dollar,ACH,0.0,276.0,275.0,1611.13,0.0,0.0,272.0,-0.23405322,0.0,0.4417523574453777
273,2022/08/01 00:12,0,800229180,0,800229180,16.85,US Dollar,16.85,US Dollar,Reinvestment,0,273,264,264,16.85,0,0,2022/08/05 01:45,1488.0,802C086D0,0.0,8033A4110,3277.46,US Dollar,3277.46,US Dollar,Cheque,0.0,182.0,183.0,3277.46,0.0,0.0,273.0,-0.1328099,0.0,0.4668462424752898
274,2022/08/01 00:25,20,80022BC40,20,80022BC40,5402.5,US Dollar,5402.5,US Dollar,Reinvestment,0,274,265,265,5402.5,0,0,2022/08/05 01:44,1488.0,802C086D0,0.0,8033A4110,1403.93,US Dollar,1403.93,US Dollar,Credit Card,0.0,182.0,183.0,1403.93,0.0,0.0,274.0,-0.1535461,0.0,0.4616887156357116
275,2022/08/01 00:28,0,800076160,1208,80022D9E0,34483.09,US Dollar,34483.09,US Dollar,Cheque,0,275,121,266,34483.09,0,0,2022/08/05 02:20,20.0,8003DFA80,0.0,80054D840,128.4,US Dollar,128.4,US Dollar,Cheque,0.0,319.0,320.0,128.4,0.0,0.0,275.0,-0.1512466,0.0,0.462260265634093
276,2022/08/01 00:03,0,800076160,1208,80022D9E0,18325.87,US Dollar,18325.87,US Dollar,Credit Card,0,276,121,266,18325.87,0,0,2022/08/05 02:00,112719.0,8059FEBC0,0.0,80612B9F0,65050.52,US Dollar,65050.52,US Dollar,Cheque,0.0,321.0,322.0,65050.52,0.0,0.0,276.0,-0.1586169,0.0,0.4604287058058395
277,2022/08/01 00:17,0,800076160,1208,80022D9E0,6987.26,US Dollar,6987.26,US Dollar,Cash,0,277,121,266,6987.26,0,0,2022/08/05 02:08,112719.0,8059FEBC0,0.0,80612B9F0,24582.03,US Dollar,24582.03,US Dollar,Credit Card,0.0,321.0,322.0,24582.03,0.0,0.0,277.0,-0.17039362,0.0,0.4575043634228822
278,2022/08/01 00:17,20,8002306B0,20,8002306B0,21.6,US Dollar,21.6,US Dollar,Reinvestment,0,278,267,267,21.6,0,0,2022/08/22 19:04,0.0,8007C2DD0,0.0,800193630,11406.94,US Dollar,11406.94,US Dollar,ACH,1.0,323.0,324.0,11406.94,0.0,0.0,278.0,-0.006517485,1.0,0.4983706345176253
279,2022/08/01 00:23,2310,80018C890,0,800231A90,32521.34,US Dollar,32521.34,US Dollar,Cheque,0,279,268,269,32521.34,0,0,2022/08/05 02:48,718.0,8014540E0,0.0,806CCD310,8646.29,US Dollar,8646.29,US Dollar,Credit Card,0.0,325.0,326.0,8646.29,0.0,0.0,279.0,-0.15099658,0.0,0.4623224151198191
280,2022/08/01 00:07,2310,80018C890,0,800231A90,26880.35,US Dollar,26880.35,US Dollar,Credit Card,0,280,268,269,26880.35,0,0,2022/08/05 03:15,2776.0,800DBA440,0.0,800F69C70,3711.46,US Dollar,3711.46,US Dollar,Cheque,0.0,327.0,328.0,3711.46,0.0,0.0,280.0,-0.24279222,0.0,0.4395983671642475
281,2022/08/01 00:20,2310,80018C890,0,800231A90,22413.16,US Dollar,22413.16,US Dollar,Cash,0,281,268,269,22413.16,0,0,2022/08/05 03:36,20.0,8002DB080,0.0,800354A00,296.74,US Dollar,296.74,US Dollar,Cheque,0.0,161.0,162.0,296.74,0.0,0.0,281.0,-0.14078934,0.0,0.4648606890596881
282,2022/08/01 00:20,2310,80018C890,0,800231A90,47159.03,US Dollar,47159.03,US Dollar,Wire,0,282,268,269,47159.03,0,0,2022/08/05 03:53,26134.0,802428B60,0.0,80B1D0180,4232.26,US Dollar,4232.26,US Dollar,Credit Card,0.0,100.0,101.0,4232.26,0.0,0.0,282.0,-0.14811365,0.0,0.4630391323659735
283,2022/08/01 00:11,20,800233910,20,800233910,17.55,US Dollar,17.55,US Dollar,Reinvestment,0,283,270,270,17.55,0,0,2022/08/05 04:19,11081.0,800B2A190,0.0,805AA9120,4244159.7,US Dollar,4244159.7,US Dollar,Cheque,0.0,329.0,330.0,4244159.7,0.0,0.0,283.0,-0.13811441,0.0,0.4655261807894464
284,2022/08/01 00:21,0,800233EC0,0,800233EC0,18650.35,US Dollar,18650.35,US Dollar,Reinvestment,0,284,271,271,18650.35,0,0,2022/08/05 04:05,0.0,8024E22C0,0.0,80C453710,1140.03,US Dollar,1140.03,US Dollar,ACH,0.0,331.0,332.0,1140.03,0.0,0.0,284.0,-0.120095834,0.0,0.4700120758480179
285,2022/08/01 00:23,20,800234D10,20,800234D10,15.74,US Dollar,15.74,US Dollar,Reinvestment,0,285,272,272,15.74,0,0,2022/08/05 04:45,11.0,80038B690,0.0,800420570,5545.69,US Dollar,5545.69,US Dollar,Cheque,0.0,333.0,334.0,5545.69,0.0,0.0,285.0,-0.12753652,0.0,0.4681590175989379
286,2022/08/01 00:23,0,8002362E0,0,8002362E0,16.09,US Dollar,16.09,US Dollar,Reinvestment,0,286,273,273,16.09,0,0,2022/08/05 04:41,1924.0,80057DE20,0.0,8005A5690,1125.61,US Dollar,1125.61,US Dollar,Cheque,0.0,335.0,336.0,1125.61,0.0,0.0,286.0,-0.2528471,0.0,0.4371228552703992
287,2022/08/01 00:11,20,800243E70,20,800243E70,336057.25,US Dollar,336057.25,US Dollar,Reinvestment,0,287,274,274,336057.25,0,0,2022/08/05 04:55,20.0,8007E5490,0.0,800B91E30,19.52,US Dollar,19.52,US Dollar,Cheque,0.0,337.0,338.0,19.52,0.0,0.0,287.0,-0.1319907,0.0,0.4670501475604527
288,2022/08/01 00:28,20,800243E70,20,800243E70,10.46,US Dollar,10.46,US Dollar,Reinvestment,0,288,274,274,10.46,0,0,2022/08/05 04:44,20.0,8007E5490,0.0,800B91E30,112.6,US Dollar,112.6,US Dollar,Credit Card,0.0,337.0,338.0,112.6,0.0,0.0,288.0,-0.16527599,0.0,0.458774802620168
289,2022/08/01 00:21,20,800248430,20,800248430,504961.26,US Dollar,504961.26,US Dollar,Reinvestment,0,289,275,275,504961.26,0,0,2022/08/05 05:11,1601.0,8003F61F0,0.0,800462890,435.21,US Dollar,435.21,US Dollar,ACH,0.0,87.0,88.0,435.21,0.0,0.0,289.0,-0.24853873,0.0,0.4381832000825048
290,2022/08/01 00:00,0,8002494C0,0,8002494C0,395667.01,US Dollar,395667.01,US Dollar,Reinvestment,0,290,276,276,395667.01,0,0,2022/08/05 05:00,544.0,8011B6150,0.0,802787560,1116.54,US Dollar,1116.54,US Dollar,Credit Card,0.0,339.0,340.0,1116.54,0.0,0.0,290.0,-0.16662823,0.0,0.4584390595425146
291,2022/08/01 00:03,214,800122740,20,80024A940,31130.41,US Dollar,31130.41,US Dollar,Cheque,0,291,277,278,31130.41,0,0,2022/08/05 05:32,2310.0,80032A7A0,0.0,8003A3AA0,99835.5,US Dollar,99835.5,US Dollar,ACH,0.0,22.0,23.0,99835.5,0.0,0.0,291.0,-0.13559467,0.0,0.4661531753512142
292,2022/08/01 00:19,214,800122740,20,80024A940,23005.27,US Dollar,23005.27,US Dollar,Credit Card,0,292,277,278,23005.27,0,0,2022/08/05 05:55,11.0,8004DFD40,0.0,8003BFBB0,4734268.19,US Dollar,4734268.19,US Dollar,Cheque,0.0,341.0,342.0,4734268.19,0.0,0.0,292.0,-0.13873689,0.0,0.4653713039007436
293,2022/08/01 00:20,214,800122740,20,80024A940,37092.28,US Dollar,37092.28,US Dollar,Cash,0,293,277,278,37092.28,0,0,2022/08/05 05:44,11.0,8004DFD40,0.0,8003BFBB0,13448.39,US Dollar,13448.39,US Dollar,Credit Card,0.0,341.0,342.0,13448.39,0.0,0.0,293.0,-0.15971112,0.0,0.4601568760283378
294,2022/08/01 00:23,214,800122740,20,80024A940,10323.63,US Dollar,10323.63,US Dollar,ACH,0,294,277,278,10323.63,0,0,2022/08/05 05:54,11.0,8004DFD40,0.0,8003BFBB0,509381.81,US Dollar,509381.81,US Dollar,ACH,0.0,341.0,342.0,509381.81,0.0,0.0,294.0,-0.10834506,0.0,0.4729402002870487
295,2022/08/01 00:01,214,800122740,20,80024A940,3900.29,US Dollar,3900.29,US Dollar,Wire,0,295,277,278,3900.29,0,0,2022/08/05 05:56,0.0,802F8A130,25222.0,802F89D80,4386.59,US Dollar,4386.59,US Dollar,ACH,0.0,343.0,344.0,4386.59,0.0,0.0,295.0,-0.12243265,0.0,0.4694300143431828
296,2022/08/01 00:09,11,80024AF40,11,80024AF40,540448.36,US Dollar,540448.36,US Dollar,Reinvestment,0,296,279,279,540448.36,0,0,2022/08/05 06:13,20.0,80027A8D0,0.0,800330030,3846.91,US Dollar,3846.91,US Dollar,Credit Card,0.0,345.0,346.0,3846.91,0.0,0.0,296.0,-0.1694891,0.0,0.4577288685833502
297,2022/08/01 00:08,11,80024AF40,11,80024AF40,4.0,US Dollar,4.0,US Dollar,Reinvestment,0,297,279,279,4.0,0,0,2022/08/05 06:52,20.0,8005C7880,0.0,8005C7920,3147.9,US Dollar,3147.9,US Dollar,ACH,0.0,347.0,348.0,3147.9,0.0,0.0,297.0,-0.11146042,0.0,0.4721637075428487
298,2022/08/01 00:02,20,80022B520,20,80022B520,83432.17,US Dollar,83432.17,US Dollar,Reinvestment,0,298,280,280,83432.17,0,0,2022/08/05 06:37,0.0,800CFF5D0,544.0,800CFD860,241.96,US Dollar,241.96,US Dollar,ACH,0.0,274.0,349.0,241.96,0.0,0.0,298.0,-0.09882815,0.0,0.475313052354721
299,2022/08/01 00:24,20,80022CB70,20,80022CB70,12835.94,US Dollar,12835.94,US Dollar,Reinvestment,0,299,281,281,12835.94,0,0,2022/08/05 06:58,2310.0,8004A6730,0.0,8025D5BC0,1255.98,US Dollar,1255.98,US Dollar,Cheque,0.0,350.0,299.0,1255.98,0.0,0.0,299.0,-0.19682674,0.0,0.450951560693041
300,2022/08/01 00:09,20,80022CE90,20,80022CE90,2119.24,US Dollar,2119.24,US Dollar,Reinvestment,0,300,282,282,2119.24,0,0,2022/08/05 06:30,23128.0,801C43B00,0.0,805494FC0,1160.88,US Dollar,1160.88,US Dollar,Cheque,0.0,351.0,352.0,1160.88,0.0,0.0,300.0,-0.13398798,0.0,0.466553028873597
301,2022/08/01 00:20,20,80022EDF0,20,80022EDF0,124249.46,US Dollar,124249.46,US Dollar,Reinvestment,0,301,283,283,124249.46,0,0,2022/08/05 06:44,20.0,800446280,0.0,814542210,2949.72,US Dollar,2949.72,US Dollar,Cheque,0.0,353.0,354.0,2949.72,0.0,0.0,301.0,-0.2456486,0.0,0.4388948151211236
302,2022/08/01 00:01,0,80022F420,0,80022F420,54122.01,US Dollar,54122.01,US Dollar,Reinvestment,0,302,284,284,54122.01,0,0,2022/08/05 07:14,867.0,80072E730,0.0,800FB1430,243.64,US Dollar,243.64,US Dollar,Cheque,0.0,220.0,221.0,243.64,0.0,0.0,302.0,-0.25352484,0.0,0.4369561068516925
303,2022/08/01 00:26,11,80022FB00,11,80022FB00,7487.35,US Dollar,7487.35,US Dollar,Reinvestment,0,303,285,285,7487.35,0,0,2022/08/05 07:24,1315.0,80167A1B0,0.0,80167B210,2872.16,US Dollar,2872.16,US Dollar,ACH,0.0,355.0,356.0,2872.16,0.0,0.0,303.0,-0.17099857,0.0,0.457354222253829
304,2022/08/01 00:14,20,80022FC90,20,80022FC90,26431.7,US Dollar,26431.7,US Dollar,Reinvestment,0,304,286,286,26431.7,0,0,2022/08/05 07:22,1818.0,80167B260,0.0,80167B210,3475.29,US Dollar,3475.29,US Dollar,ACH,0.0,357.0,356.0,3475.29,0.0,0.0,304.0,-0.1050808,0.0,0.4737539462447337
305,2022/08/01 00:27,20,80022FEC0,20,80022FEC0,65441.08,US Dollar,65441.08,US Dollar,Reinvestment,0,305,287,287,65441.08,0,0,2022/08/05 07:42,0.0,8003FA380,0.0,801D45E30,1305.8,US Dollar,1305.8,US Dollar,Credit Card,0.0,358.0,359.0,1305.8,0.0,0.0,305.0,-0.15924484,0.0,0.4602727079705482
306,2022/08/01 00:21,0,8002344D0,0,8002344D0,28449.61,US Dollar,28449.61,US Dollar,Reinvestment,0,306,288,288,28449.61,0,0,2022/08/05 08:03,0.0,80033CE60,0.0,800A49E90,11663.41,US Dollar,11663.41,US Dollar,Credit Card,0.0,360.0,361.0,11663.41,0.0,0.0,306.0,-0.15486996,0.0,0.4613597104719876
307,2022/08/01 00:10,20,800236A40,20,800236A40,62031.14,US Dollar,62031.14,US Dollar,Reinvestment,0,307,289,289,62031.14,0,0,2022/08/18 12:30,0.0,800475140,0.0,800446AA0,10108.34,US Dollar,10108.34,US Dollar,ACH,1.0,362.0,363.0,10108.34,0.0,0.0,307.0,-0.08326462,1.0,0.4791958631961067
308,2022/08/01 00:03,0,800227BF0,0,800227BF0,14.1,US Dollar,14.1,US Dollar,Reinvestment,0,308,290,290,14.1,0,0,2022/08/05 08:46,20.0,800147A60,0.0,8002604A0,298.73,US Dollar,298.73,US Dollar,Cheque,0.0,260.0,261.0,298.73,0.0,0.0,308.0,-0.1561621,0.0,0.461038620806262
309,2022/08/01 00:08,20,80022CB70,20,80022CB70,12.71,US Dollar,12.71,US Dollar,Reinvestment,0,309,281,281,12.71,0,0,2022/08/05 08:44,20.0,800147A60,0.0,8002604A0,85.29,US Dollar,85.29,US Dollar,Credit Card,0.0,260.0,261.0,85.29,0.0,0.0,309.0,-0.17841831,0.0,0.455513372183819
310,2022/08/01 00:03,0,80022F420,0,80022F420,4.96,US Dollar,4.96,US Dollar,Reinvestment,0,310,284,284,4.96,0,0,2022/08/05 08:54,214.0,801488CA0,0.0,8018B53B0,1501.67,US Dollar,1501.67,US Dollar,Cheque,0.0,192.0,193.0,1501.67,0.0,0.0,310.0,-0.25082475,0.0,0.437620510450243
311,2022/08/01 00:12,0,80022FBF0,0,80022FBF0,15.92,US Dollar,15.92,US Dollar,Reinvestment,0,311,291,291,15.92,0,0,2022/08/05 09:20,13688.0,801DD5030,0.0,8054D3140,1564.31,US Dollar,1564.31,US Dollar,Cheque,0.0,364.0,365.0,1564.31,0.0,0.0,311.0,-0.15808761,0.0,0.4605602022484201
312,2022/08/01 00:14,20,80022FC90,20,80022FC90,6.93,US Dollar,6.93,US Dollar,Reinvestment,0,312,286,286,6.93,0,0,2022/08/05 09:18,213639.0,8061BB290,0.0,8061BB790,188.84,US Dollar,188.84,US Dollar,ACH,0.0,366.0,367.0,188.84,0.0,0.0,312.0,-0.11047354,0.0,0.4724096695867038
313,2022/08/01 00:18,0,8002344D0,0,8002344D0,19.01,US Dollar,19.01,US Dollar,Reinvestment,0,313,288,288,19.01,0,0,2022/08/05 09:55,0.0,8003ED5C0,1601.0,8003ED660,4476.57,US Dollar,4476.57,US Dollar,ACH,0.0,368.0,369.0,4476.57,0.0,0.0,313.0,-0.05080576,0.0,0.4873012914014349
314,2022/08/01 00:00,0,8001202E0,20,800226BD0,227247.42,US Dollar,227247.42,US Dollar,Cheque,0,314,292,293,227247.42,0,0,2022/08/05 09:47,0.0,8003ED6B0,1601.0,8003ED660,1300.98,US Dollar,1300.98,US Dollar,ACH,0.0,370.0,369.0,1300.98,0.0,0.0,314.0,-0.09817892,0.0,0.4754749667738916
315,2022/08/01 00:20,0,8001202E0,20,800226BD0,18027.19,US Dollar,18027.19,US Dollar,Credit Card,0,315,292,293,18027.19,0,0,2022/08/05 09:43,11.0,800572DA0,0.0,800584F30,20617.0,US Dollar,20617.0,US Dollar,Credit Card,0.0,371.0,372.0,20617.0,0.0,0.0,315.0,-0.15500891,0.0,0.4613251806197871
316,2022/08/01 00:21,0,8001202E0,20,800226BD0,87063.87,US Dollar,87063.87,US Dollar,Cash,0,316,292,293,87063.87,0,0,2022/08/05 10:12,20.0,800419170,0.0,801593080,1980.24,US Dollar,1980.24,US Dollar,Cheque,0.0,230.0,231.0,1980.24,0.0,0.0,316.0,-0.13718826,0.0,0.465756624952973
317,2022/08/01 00:28,0,8001202E0,20,800226BD0,178878.84,US Dollar,178878.84,US Dollar,ACH,0,317,292,293,178878.84,0,0,2022/08/05 10:05,249814.0,826807A80,0.0,826807420,1046.27,US Dollar,1046.27,US Dollar,ACH,0.0,373.0,374.0,1046.27,0.0,0.0,317.0,-0.105456784,0.0,0.4736602101694199
318,2022/08/01 00:20,0,8002604A0,0,8002604A0,897635.66,US Dollar,897635.66,US Dollar,Reinvestment,0,318,294,294,897635.66,0,0,2022/08/05 10:55,20.0,8002B9040,0.0,80036CA50,981.54,US Dollar,981.54,US Dollar,Cheque,0.0,375.0,376.0,981.54,0.0,0.0,318.0,-0.25548187,0.0,0.4364746871815875
319,2022/08/01 00:27,20,80027A1B0,20,80027A1B0,11626.04,US Dollar,11626.04,US Dollar,Reinvestment,0,319,295,295,11626.04,0,0,2022/08/05 10:32,20.0,8002B9040,0.0,80036CA50,64.19,US Dollar,64.19,US Dollar,Credit Card,0.0,375.0,376.0,64.19,0.0,0.0,319.0,-0.25608194,0.0,0.4363270968738085
320,2022/08/01 00:18,0,800279700,0,800279700,3974.81,US Dollar,3974.81,US Dollar,Reinvestment,0,320,296,296,3974.81,0,0,2022/08/05 10:30,1601.0,800437D60,0.0,800B29860,16385.93,US Dollar,16385.93,US Dollar,Cheque,0.0,46.0,377.0,16385.93,0.0,0.0,320.0,-0.13849352,0.0,0.4654318550744385
