Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Laundering Type
2022/09/02 19:50,005784,80BDD6630,018024,813FCED90,13476.33,US Dollar,13476.33,US Dollar,ACH,1,SCATTER-GATHER
2022/09/02 13:02,026,81C388DE0,029,81B787840,206381.32,Ruble,206381.32,Ruble,ACH,1,CYCLE
2022/09/04 06:38,029,81B787840,0272142,81B787700,206381.32,Ruble,206381.32,Ruble,ACH,1,CYCLE
2022/09/06 14:02,0272142,81B787700,026,81C388DE0,226507.60,Ruble,226507.60,Ruble,ACH,1,CYCLE
2022/09/02 13:12,024329,80C8690A0,0283881,8207A8E90,13114.10,US Dollar,13114.10,US Dollar,ACH,1,FAN-OUT
2022/09/03 11:40,024329,80C8690A0,0132965,80E45A080,640.34,Euro,640.34,Euro,ACH,1,FAN-OUT
2022/09/05 14:08,024329,80C8690A0,0019675,808E71BD0,4181.12,Euro,4181.12,Euro,ACH,1,FAN-OUT
2022/09/06 19:04,024329,80C8690A0,02776,803896590,4734.33,US Dollar,4734.33,US Dollar,ACH,1,FAN-OUT
2022/09/07 11:55,024329,80C8690A0,0215945,8093CD7E0,2102.58,US Dollar,2102.58,US Dollar,ACH,1,FAN-OUT
2022/09/02 13:37,01208,80066F560,012,8006A3260,1281.36,Yuan,1281.36,Yuan,ACH,1,CYCLE
2022/09/02 15:30,012,8006A3260,011,800443CE0,187.43,US Dollar,187.43,US Dollar,ACH,1,CYCLE
2022/09/05 04:55,011,800443CE0,01208,800533570,179.63,US Dollar,179.63,US Dollar,ACH,1,CYCLE
2022/09/06 04:58,01208,800533570,01208,80066F560,162.44,US Dollar,162.44,US Dollar,ACH,1,CYCLE
2022/09/05 10:35,0272142,81C393430,0272896,81BBEA160,474747.47,Ruble,474747.47,Ruble,ACH,1,BIPARTITE
2022/09/02 13:56,0295228,824DBE020,006,821EBA890,2651.34,UK Pound,2651.34,UK Pound,ACH,1,FAN-OUT
2022/09/05 14:43,0295228,824DBE020,0297167,8246DABE0,6233.30,UK Pound,6233.30,UK Pound,ACH,1,FAN-OUT
2022/09/02 14:24,0272142,81C393430,0272896,81BBEA160,431342.91,Ruble,431342.91,Ruble,ACH,1,RANDOM
2022/09/04 20:00,015598,8267459E0,0051213,81333D560,1898273.91,Yen,1898273.91,Yen,ACH,1,STACK
2022/09/08 10:50,0051213,81333D560,0242984,814F7D870,15369.90,Euro,15369.90,Euro,ACH,1,STACK
2022/09/04 15:57,0267957,819752790,017364,80318BEF0,12929.78,US Dollar,12929.78,US Dollar,ACH,1,STACK
2022/09/06 08:39,017364,80318BEF0,0239632,80FBA27C0,89826.23,Yuan,89826.23,Yuan,ACH,1,STACK
2022/09/04 05:09,021015,806D90D00,0151257,813D8F1C0,841573.38,Yen,841573.38,Yen,ACH,1,STACK
2022/09/07 18:50,0151257,813D8F1C0,012883,802F01A20,6661.15,Euro,6661.15,Euro,ACH,1,STACK
2022/09/03 08:51,019596,804BE1820,024520,80B1F2F60,14248.64,Euro,14248.64,Euro,ACH,1,STACK
2022/09/06 15:30,024520,80B1F2F60,0036897,812A25860,16696.32,US Dollar,16696.32,US Dollar,ACH,1,STACK
2022/09/05 03:19,0231993,816046EB0,029504,80C1BDB60,16664.94,Euro,16664.94,Euro,ACH,1,STACK
2022/09/05 17:25,029504,80C1BDB60,0120997,81607B350,19527.71,US Dollar,19527.71,US Dollar,ACH,1,STACK
2022/09/04 14:23,002396,80572C3D0,024583,80FDF2900,1614.92,US Dollar,1614.92,US Dollar,ACH,1,STACK
2022/09/08 08:02,024583,80FDF2900,0216388,80C3A9ED0,11266.83,Yuan,11266.83,Yuan,ACH,1,STACK
2022/09/03 16:39,0135325,818790DA0,02609,81E0F2B90,14297.88,Euro,14297.88,Euro,ACH,1,STACK
2022/09/03 17:26,02609,81E0F2B90,0129449,818120FD0,14031.83,Euro,14031.83,Euro,ACH,1,STACK
2022/09/05 12:32,0213183,805068EC0,011,80027D8C0,16189.55,Euro,16189.55,Euro,ACH,1,STACK
2022/09/07 11:12,011,80027D8C0,0010536,81008B2F0,18904.78,US Dollar,18904.78,US Dollar,ACH,1,STACK
2022/09/02 16:40,0193643,8244E8390,0211767,80BA39D00,19502.01,US Dollar,19502.01,US Dollar,ACH,1,STACK
2022/09/05 14:08,0211767,80BA39D00,0237777,80F317EC0,123121.47,Yuan,123121.47,Yuan,ACH,1,STACK
2022/09/05 03:36,027907,8044CFDF0,0122537,8164B2CD0,14539.73,Euro,14539.73,Euro,ACH,1,STACK
2022/09/08 13:16,0122537,8164B2CD0,000,816B06750,17296.81,US Dollar,17296.81,US Dollar,ACH,1,STACK
2022/09/02 14:25,0253109,8146BB370,0024703,80EB5AE70,15992.77,US Dollar,15992.77,US Dollar,ACH,1,CYCLE
2022/09/05 16:28,0024703,80EB5AE70,0253109,8146BB370,1685638.23,Yen,1685638.23,Yen,ACH,1,CYCLE
2022/09/03 20:30,02470,8002CFA50,01213,8002E70C0,6373.49,Euro,6373.49,Euro,ACH,1,STACK
2022/09/07 09:53,01213,8002E70C0,00544,8005C2D30,7468.35,US Dollar,7468.35,US Dollar,ACH,1,STACK
2022/09/03 15:37,00369,8002A75B0,014,8002892E0,2391.48,Euro,2391.48,Euro,ACH,1,STACK
2022/09/04 18:00,014,8002892E0,00357,80026F880,2375.46,Euro,2375.46,Euro,ACH,1,STACK
2022/09/04 13:56,00544,80055A2F0,00718,8005BF960,5059.63,US Dollar,5059.63,US Dollar,ACH,1,STACK
2022/09/08 08:16,00718,8005BF960,011,8005260F0,5416.71,US Dollar,5416.71,US Dollar,ACH,1,STACK
2022/09/03 03:05,01601,8005897F0,02408,800281530,13447.73,Euro,13447.73,Euro,ACH,1,STACK
2022/09/04 02:04,02408,800281530,01831,8005B1360,15426.85,US Dollar,15426.85,US Dollar,ACH,1,STACK
2022/09/04 18:47,001,800329560,020,8004A3310,2685.88,US Dollar,2685.88,US Dollar,ACH,1,STACK
2022/09/08 18:56,020,8004A3310,01347,8002CC4E0,2462.00,Euro,2462.00,Euro,ACH,1,STACK
2022/09/02 15:44,01213,800256AB0,01208,80033CA00,14367.63,US Dollar,14367.63,US Dollar,ACH,1,STACK
2022/09/05 07:59,01208,80033CA00,011,800D20320,14367.63,US Dollar,14367.63,US Dollar,ACH,1,STACK
2022/09/04 14:59,000,800348E80,01924,801821330,18402.29,US Dollar,18402.29,US Dollar,ACH,1,STACK
2022/09/07 21:25,01924,801821330,02310,80056A0D0,18929.56,US Dollar,18929.56,US Dollar,ACH,1,STACK
2022/09/05 05:04,00867,800532C30,01347,8001DE9A0,9652.61,Euro,9652.61,Euro,ACH,1,STACK
2022/09/06 12:20,01347,8001DE9A0,011,80049CFA0,9623.64,Euro,9623.64,Euro,ACH,1,STACK
2022/09/03 11:47,00952,800D20230,02408,8004C8130,5675.26,Euro,5675.26,Euro,ACH,1,STACK
2022/09/06 08:36,02408,8004C8130,000,80032F5C0,6477.05,US Dollar,6477.05,US Dollar,ACH,1,STACK
2022/09/04 01:07,00544,800347A60,01226,80014AA60,5368.82,Euro,5368.82,Euro,ACH,1,STACK
2022/09/07 15:30,01226,80014AA60,003,8002CC580,5368.82,Euro,5368.82,Euro,ACH,1,STACK
2022/09/02 15:28,020,8003FBDF0,011,8003D5020,19105.31,US Dollar,19105.31,US Dollar,ACH,1,STACK
2022/09/05 15:44,011,8003D5020,014,80023DF70,16167.59,Euro,16167.59,Euro,ACH,1,STACK
2022/09/05 14:13,014,800188F80,000,800450180,7890.24,US Dollar,7890.24,US Dollar,ACH,1,STACK
2022/09/09 09:47,000,800450180,003,8004EF200,6456.60,Euro,6456.60,Euro,ACH,1,STACK
2022/09/04 18:04,0020937,816F35E10,0083840,824D3A370,9896.09,US Dollar,9896.09,US Dollar,ACH,1,BIPARTITE
2022/09/03 08:05,017364,8038DA860,009238,824D39E70,2568.53,US Dollar,2568.53,US Dollar,ACH,1,BIPARTITE
2022/09/04 10:11,028204,80473A790,004252,806AEC8B0,62311.34,Yuan,62311.34,Yuan,ACH,1,STACK
2022/09/07 03:37,004252,806AEC8B0,001137,801B28520,7939.63,Euro,7939.63,Euro,ACH,1,STACK
2022/09/02 16:21,015594,80922E420,015325,805782280,11787.17,US Dollar,11787.17,US Dollar,ACH,1,STACK
2022/09/05 11:26,015325,805782280,002,806B873A0,84745.50,Yuan,84745.50,Yuan,ACH,1,STACK
2022/09/02 14:52,0276002,81C3680B0,0266946,81A790790,808395.35,Ruble,808395.35,Ruble,ACH,1,RANDOM
2022/09/02 14:52,0019302,80817AB10,0293924,822EF9A20,8056.06,UK Pound,8056.06,UK Pound,ACH,1,SCATTER-GATHER
2022/09/03 09:34,0293924,822EF9A20,0229609,80AEC7C00,69692.92,Yuan,69692.92,Yuan,ACH,1,SCATTER-GATHER
2022/09/03 10:17,0019302,80817AB10,01818,802A20FB0,3325.66,US Dollar,3325.66,US Dollar,ACH,1,SCATTER-GATHER
2022/09/06 15:35,01818,802A20FB0,0229609,80AEC7C00,22273.94,Yuan,22273.94,Yuan,ACH,1,SCATTER-GATHER
2022/09/03 01:40,0019302,80817AB10,0160648,817AC84E0,483546.10,Rupee,483546.10,Rupee,ACH,1,SCATTER-GATHER
2022/09/02 22:57,0160648,817AC84E0,0229609,80AEC7C00,44003.49,Yuan,44003.49,Yuan,ACH,1,SCATTER-GATHER
2022/09/04 13:39,0019302,80817AB10,0160482,817AA6AB0,1067617.41,Rupee,1067617.41,Rupee,ACH,1,SCATTER-GATHER
2022/09/04 16:36,0160482,817AA6AB0,0229609,80AEC7C00,97359.54,Yuan,97359.54,Yuan,ACH,1,SCATTER-GATHER
2022/09/02 16:42,0019302,80817AB10,023299,818370440,2761.72,Euro,2761.72,Euro,ACH,1,SCATTER-GATHER
2022/09/07 13:54,023299,818370440,0229609,80AEC7C00,25804.85,Yuan,25804.85,Yuan,ACH,1,SCATTER-GATHER
2022/09/02 14:43,0095518,824D60AE0,0198627,824D60D50,2670.07,UK Pound,2670.07,UK Pound,ACH,1,SCATTER-GATHER
2022/09/03 15:19,0198627,824D60D50,0095518,824D60AE0,2223.58,UK Pound,2223.58,UK Pound,ACH,1,SCATTER-GATHER
2022/09/03 10:44,0095518,824D60AE0,0294248,824D608A0,10862.88,UK Pound,10862.88,UK Pound,ACH,1,SCATTER-GATHER
2022/09/08 12:32,0294248,824D608A0,0095518,824D60AE0,13027.76,UK Pound,13027.76,UK Pound,ACH,1,SCATTER-GATHER
2022/09/02 14:50,029319,82E473CD0,0015379,80C880250,18243.17,US Dollar,18243.17,US Dollar,ACH,1,FAN-IN
2022/09/02 19:17,0037737,810A908C0,0015379,80C880250,8293.55,US Dollar,8293.55,US Dollar,ACH,1,FAN-IN
2022/09/03 19:09,0282635,81EA5F650,0015379,80C880250,15827.30,US Dollar,15827.30,US Dollar,ACH,1,FAN-IN
2022/09/04 08:39,024528,80B60E8E0,0015379,80C880250,18108.78,US Dollar,18108.78,US Dollar,ACH,1,FAN-IN
2022/09/02 15:29,0277079,81DC1E690,005763,823D31B40,5122.05,US Dollar,5122.05,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 13:09,005763,823D31B40,0277079,81DC1E690,5122.05,US Dollar,5122.05,US Dollar,ACH,1,SCATTER-GATHER
2022/09/02 15:15,011853,80120EDB0,01938,800D47040,1347692.46,Euro,1347692.46,Euro,ACH,1,GATHER-SCATTER
2022/09/02 18:11,01831,80062FCA0,01938,800D47040,9521.77,Euro,9521.77,Euro,ACH,1,GATHER-SCATTER
2022/09/03 10:09,00544,800618A60,01938,800D47040,3724.30,Euro,3724.30,Euro,ACH,1,GATHER-SCATTER
2022/09/03 17:29,002383,800FF6F70,01938,800D47040,14614.35,Euro,14614.35,Euro,ACH,1,GATHER-SCATTER
2022/09/03 18:26,01208,800B23A60,01938,800D47040,14078.08,Euro,14078.08,Euro,ACH,1,GATHER-SCATTER
2022/09/04 10:22,001,800D8F420,01938,800D47040,14475.87,Euro,14475.87,Euro,ACH,1,GATHER-SCATTER
2022/09/05 18:19,01226,800BC7290,01938,800D47040,340.40,Euro,340.40,Euro,ACH,1,GATHER-SCATTER
2022/09/07 11:17,02470,8011808A0,01938,800D47040,15204.05,Euro,15204.05,Euro,ACH,1,GATHER-SCATTER
2022/09/07 13:32,001137,800A4E640,01938,800D47040,8555.84,Euro,8555.84,Euro,ACH,1,GATHER-SCATTER
2022/09/08 01:34,02310,800B16410,01938,800D47040,8046.38,Euro,8046.38,Euro,ACH,1,GATHER-SCATTER
2022/09/08 10:28,001313,8011ECDD0,01938,800D47040,15686.24,Euro,15686.24,Euro,ACH,1,GATHER-SCATTER
2022/09/08 18:56,01938,800D47040,021418,800EBAE20,2564.78,US Dollar,2564.78,US Dollar,ACH,1,GATHER-SCATTER
2022/09/09 20:36,01938,800D47040,011469,8010C9D90,495.35,Euro,495.35,Euro,ACH,1,GATHER-SCATTER
2022/09/11 18:06,01938,800D47040,011,800419D50,419.97,US Dollar,419.97,US Dollar,ACH,1,GATHER-SCATTER
2022/09/12 15:24,01938,800D47040,01226,80135B590,820.81,Euro,820.81,Euro,ACH,1,GATHER-SCATTER
2022/09/13 03:55,01938,800D47040,01347,8002969F0,10038.62,Euro,10038.62,Euro,ACH,1,GATHER-SCATTER
2022/09/13 16:12,01938,800D47040,011,8001A9820,16739.45,Euro,16739.45,Euro,ACH,1,GATHER-SCATTER
2022/09/13 18:05,01938,800D47040,001,8006FEFD0,14203.28,Euro,14203.28,Euro,ACH,1,GATHER-SCATTER
2022/09/04 15:20,0266946,81A790740,0276002,81C3680B0,1313410.12,Ruble,1313410.12,Ruble,ACH,1,STACK
2022/09/07 19:20,0276002,81C3680B0,0266946,81A790740,1312876.85,Ruble,1312876.85,Ruble,ACH,1,STACK
2022/09/05 12:11,0210600,8151C0DE0,0029205,813671C40,14258.13,Euro,14258.13,Euro,ACH,1,BIPARTITE
2022/09/03 06:47,0038679,80FBA9540,004,81611EC20,887654.64,Rupee,887654.64,Rupee,ACH,1,BIPARTITE
2022/09/04 18:23,0113957,8090D6170,007618,805F6AE30,15391.19,Euro,15391.19,Euro,ACH,1,BIPARTITE
2022/09/03 14:12,0036395,80DCBE920,002396,809B950A0,15338.38,Euro,15338.38,Euro,ACH,1,BIPARTITE
2022/09/03 14:37,018170,803BA2610,0262974,8176F08C0,6429.74,US Dollar,6429.74,US Dollar,ACH,1,BIPARTITE
2022/09/02 19:00,0239197,80F52C2D0,0266915,81A7929A0,439703.14,Ruble,439703.14,Ruble,ACH,1,BIPARTITE
2022/09/03 11:07,0124667,813869E70,02310,8046956F0,7630.53,US Dollar,7630.53,US Dollar,ACH,1,BIPARTITE
2022/09/05 11:39,0140811,813F74A60,020,802DE45A0,11530.22,US Dollar,11530.22,US Dollar,ACH,1,BIPARTITE
2022/09/03 13:13,0040792,80F6D8B50,023351,80A622FF0,4869.68,Euro,4869.68,Euro,ACH,1,BIPARTITE
2022/09/02 19:58,0036352,80EEA4080,0235055,80D8EF1F0,9357.27,Euro,9357.27,Euro,ACH,1,BIPARTITE
2022/09/04 05:12,0035210,80FB71540,0132814,80CF27960,15884.41,Euro,15884.41,Euro,ACH,1,BIPARTITE
2022/09/03 15:58,0254225,8146C94A0,0136239,810D13610,114499.26,Yuan,114499.26,Yuan,ACH,1,BIPARTITE
2022/09/02 15:14,0295764,823DD25D0,006,823DD3180,5132.48,UK Pound,5132.48,UK Pound,ACH,1,SCATTER-GATHER
2022/09/04 12:55,006,823DD3180,0297435,823DD2F90,4299.43,UK Pound,4299.43,UK Pound,ACH,1,SCATTER-GATHER
2022/09/03 07:58,0295764,823DD25D0,0293924,822C3FBE0,4772.42,UK Pound,4772.42,UK Pound,ACH,1,SCATTER-GATHER
2022/09/04 13:13,0293924,822C3FBE0,0297435,823DD2F90,4838.49,UK Pound,4838.49,UK Pound,ACH,1,SCATTER-GATHER
2022/09/04 11:08,0295764,823DD25D0,0095274,823DD2B80,138.82,UK Pound,138.82,UK Pound,ACH,1,SCATTER-GATHER
2022/09/05 12:22,0095274,823DD2B80,0297435,823DD2F90,5915.67,UK Pound,5915.67,UK Pound,ACH,1,SCATTER-GATHER
2022/09/02 15:26,025828,80B9B2000,013305,802C06E30,3208.23,Euro,3208.23,Euro,ACH,1,RANDOM
2022/09/07 10:31,013305,802C06E30,0050416,812D52700,418722.94,Yen,418722.94,Yen,ACH,1,RANDOM
2022/09/02 15:09,0096471,824C0E180,0195899,824C0E130,2200.36,UK Pound,2200.36,UK Pound,ACH,1,GATHER-SCATTER
2022/09/02 23:44,0195899,824C0E130,0195899,824C0E130,3785.53,UK Pound,3785.53,UK Pound,ACH,1,GATHER-SCATTER
2022/09/02 15:29,0293268,824D40030,0196481,824D40080,761.41,UK Pound,761.41,UK Pound,ACH,1,FAN-IN
2022/09/02 15:39,003806,80268DF20,004609,8024C5EE0,7746.95,Euro,7746.95,Euro,ACH,1,SCATTER-GATHER
2022/09/05 09:37,004609,8024C5EE0,011796,80176D5D0,10185.96,US Dollar,10185.96,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 04:46,003806,80268DF20,018170,803E1CE90,12073.16,US Dollar,12073.16,US Dollar,ACH,1,SCATTER-GATHER
2022/09/05 10:06,018170,803E1CE90,011796,80176D5D0,12073.16,US Dollar,12073.16,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 11:10,003806,80268DF20,005655,80397B450,18476.65,US Dollar,18476.65,US Dollar,ACH,1,SCATTER-GATHER
2022/09/05 11:36,005655,80397B450,011796,80176D5D0,15850.96,US Dollar,15850.96,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 13:38,003806,80268DF20,019959,803CB8080,4832.74,Euro,4832.74,Euro,ACH,1,SCATTER-GATHER
2022/09/05 13:46,019959,803CB8080,011796,80176D5D0,5175.58,US Dollar,5175.58,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 14:00,003806,80268DF20,003902,801D02490,3247.07,US Dollar,3247.07,US Dollar,ACH,1,SCATTER-GATHER
2022/09/05 15:22,003902,801D02490,011796,80176D5D0,3856.50,US Dollar,3856.50,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 15:22,003806,80268DF20,02609,801E3BDF0,11039.35,Euro,11039.35,Euro,ACH,1,SCATTER-GATHER
2022/09/05 19:38,02609,801E3BDF0,011796,80176D5D0,15772.53,US Dollar,15772.53,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 15:37,003806,80268DF20,02776,804B4EE90,3869.89,US Dollar,3869.89,US Dollar,ACH,1,SCATTER-GATHER
2022/09/06 08:32,02776,804B4EE90,011796,80176D5D0,3753.15,US Dollar,3753.15,US Dollar,ACH,1,SCATTER-GATHER
2022/09/03 16:53,003806,80268DF20,01213,8002839D0,15848.73,Euro,15848.73,Euro,ACH,1,SCATTER-GATHER
2022/09/07 09:26,01213,8002839D0,011796,80176D5D0,18082.29,US Dollar,18082.29,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 01:40,003806,80268DF20,011315,801B673E0,3307.39,Euro,3307.39,Euro,ACH,1,SCATTER-GATHER
2022/09/07 15:09,011315,801B673E0,011796,80176D5D0,4576.12,US Dollar,4576.12,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 04:06,003806,80268DF20,01538,801246500,8977.60,Euro,8977.60,Euro,ACH,1,SCATTER-GATHER
2022/09/07 16:55,01538,801246500,011796,80176D5D0,10519.80,US Dollar,10519.80,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 13:56,003806,80268DF20,024082,8046B4CF0,8852.61,Euro,8852.61,Euro,ACH,1,SCATTER-GATHER
2022/09/08 07:18,024082,8046B4CF0,011796,80176D5D0,10373.34,US Dollar,10373.34,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 17:37,003806,80268DF20,015767,80291F370,7107.17,Euro,7107.17,Euro,ACH,1,SCATTER-GATHER
2022/09/08 08:17,015767,80291F370,011796,80176D5D0,8585.26,US Dollar,8585.26,US Dollar,ACH,1,SCATTER-GATHER
2022/09/04 19:05,003806,80268DF20,024689,80293A600,1129.00,US Dollar,1129.00,US Dollar,ACH,1,SCATTER-GATHER
2022/09/08 10:51,024689,80293A600,011796,80176D5D0,1112.95,US Dollar,1112.95,US Dollar,ACH,1,SCATTER-GATHER
2022/09/05 06:10,003806,80268DF20,026967,802E708C0,23126659.83,US Dollar,23126659.83,US Dollar,ACH,1,SCATTER-GATHER
2022/09/08 12:46,026967,802E708C0,011796,80176D5D0,21451311.93,US Dollar,21451311.93,US Dollar,ACH,1,SCATTER-GATHER
2022/09/02 15:43,02464,800297E40,01924,80079F820,1916.29,US Dollar,1916.29,US Dollar,ACH,1,FAN-IN
2022/09/06 10:08,02470,800C61780,01924,80079F820,2064.47,US Dollar,2064.47,US Dollar,ACH,1,FAN-IN
2022/09/06 18:26,01601,80061BF10,01924,80079F820,6348.23,US Dollar,6348.23,US Dollar,ACH,1,FAN-IN
2022/09/02 23:54,0020340,80D9FAD80,022728,8054211F0,1909.33,Euro,1909.33,Euro,ACH,1,STACK
2022/09/06 06:39,022728,8054211F0,0210600,816F302C0,2237.32,US Dollar,2237.32,US Dollar,ACH,1,STACK
2022/09/05 09:31,00544,80EB0E1F0,0119948,8094301B0,4168.92,Euro,4168.92,Euro,ACH,1,STACK
2022/09/06 18:37,0119948,8094301B0,0012068,80C2F9BF0,4168.92,Euro,4168.92,Euro,ACH,1,STACK
2022/09/03 16:11,0118303,80C9527B0,0036435,8140CA030,16673.94,Euro,16673.94,Euro,ACH,1,STACK
2022/09/04 00:43,0036435,8140CA030,0227230,80BA74ED0,15844.20,Euro,15844.20,Euro,ACH,1,STACK
2022/09/02 17:34,0110783,80C873200,00214,800B2C0E0,16600.19,US Dollar,16600.19,US Dollar,ACH,1,STACK
2022/09/05 15:59,00214,800B2C0E0,027453,808AA4F50,17208.17,US Dollar,17208.17,US Dollar,ACH,1,STACK
2022/09/03 05:32,020,80049B5B0,0219686,8162DE840,3763.93,Euro,3763.93,Euro,ACH,1,STACK
2022/09/06 11:50,0219686,8162DE840,0116869,80C9DB5F0,3758.65,Euro,3758.65,Euro,ACH,1,STACK
2022/09/03 12:28,0213834,807B1F370,004744,801BAF020,5095.61,US Dollar,5095.61,US Dollar,ACH,1,STACK
2022/09/06 13:26,004744,801BAF020,0010906,8076099D0,4348.60,Euro,4348.60,Euro,ACH,1,STACK
2022/09/04 06:52,014031,8112C0170,013843,802693BF0,18494.20,US Dollar,18494.20,US Dollar,ACH,1,STACK
2022/09/06 11:21,013843,802693BF0,024082,804F145A0,16022.43,Euro,16022.43,Euro,ACH,1,STACK
2022/09/02 15:58,014027,801C51E90,02464,806E3CF40,1306.93,Euro,1306.93,Euro,ACH,1,CYCLE
2022/09/02 18:32,02464,806E3CF40,0035634,81123DFC0,9363.47,Yuan,9363.47,Yuan,ACH,1,CYCLE
2022/09/03 09:22,0035634,81123DFC0,0243028,81C3C4FE0,1282.15,US Dollar,1282.15,US Dollar,ACH,1,CYCLE
2022/09/03 13:45,0243028,81C3C4FE0,029463,8051EAB20,1202.02,US Dollar,1202.02,US Dollar,ACH,1,CYCLE
2022/09/04 21:43,029463,8051EAB20,004424,807878030,1025.80,Euro,1025.80,Euro,ACH,1,CYCLE
2022/09/06 08:31,004424,807878030,0012377,80ED64250,1025.80,Euro,1025.80,Euro,ACH,1,CYCLE
2022/09/07 14:24,0012377,80ED64250,0146560,812F04E20,1202.02,US Dollar,1202.02,US Dollar,ACH,1,CYCLE
2022/09/08 02:10,0146560,812F04E20,014027,801C51E90,1202.02,US Dollar,1202.02,US Dollar,ACH,1,CYCLE
2022/09/02 16:04,026967,8036AA3D0,0123621,80B577360,5160.65,US Dollar,5160.65,US Dollar,ACH,1,RANDOM
2022/09/03 08:20,0123621,80B577360,007141,808FD4F70,4747.24,US Dollar,4747.24,US Dollar,ACH,1,RANDOM
2022/09/03 19:05,007141,808FD4F70,0220538,812033270,4413.53,US Dollar,4413.53,US Dollar,ACH,1,RANDOM
2022/09/04 02:12,0220538,812033270,029533,80638C7C0,3766.51,Euro,3766.51,Euro,ACH,1,RANDOM
2022/09/05 19:18,029533,80638C7C0,027579,80384E420,4332.02,Euro,4332.02,Euro,ACH,1,RANDOM
2022/09/06 04:02,027579,80384E420,0048410,81272D3D0,5386.35,US Dollar,5386.35,US Dollar,ACH,1,RANDOM
2022/09/06 13:07,0048410,81272D3D0,0011686,805EC9D20,5103.26,Euro,5103.26,Euro,ACH,1,RANDOM
2022/09/06 13:49,0011686,805EC9D20,013688,802B6C460,5979.91,US Dollar,5979.91,US Dollar,ACH,1,RANDOM
2022/09/06 14:14,013688,802B6C460,026206,8030A9D10,5189.67,Euro,5189.67,Euro,ACH,1,RANDOM
2022/09/06 21:28,026206,8030A9D10,007385,806BF3800,4994.25,Euro,4994.25,Euro,ACH,1,RANDOM
2022/09/07 13:18,007385,806BF3800,0219727,80C82B4A0,4931.61,Euro,4931.61,Euro,ACH,1,RANDOM
2022/09/02 16:24,0118247,80AFE27A0,015598,807253A20,6888.76,US Dollar,6888.76,US Dollar,ACH,1,RANDOM
2022/09/02 18:12,015598,807253A20,0074061,81C13E1B0,535973.30,Ruble,535973.30,Ruble,ACH,1,RANDOM
2022/09/02 18:30,0074061,81C13E1B0,0111247,81E7BE420,7173.28,US Dollar,7173.28,US Dollar,ACH,1,RANDOM
2022/09/03 14:16,0111247,81E7BE420,0019022,81537AFB0,6662.07,US Dollar,6662.07,US Dollar,ACH,1,RANDOM
2022/09/04 14:49,0019022,81537AFB0,0160226,818530850,489288.94,Rupee,489288.94,Rupee,ACH,1,RANDOM
2022/09/04 21:40,0160226,818530850,002044,808402BA0,5970.29,Euro,5970.29,Euro,ACH,1,RANDOM
2022/09/05 01:12,002044,808402BA0,008381,80D10B3F0,6648.01,US Dollar,6648.01,US Dollar,ACH,1,RANDOM
2022/09/06 07:51,008381,80D10B3F0,00867,81E3DCB90,6155.26,US Dollar,6155.26,US Dollar,ACH,1,RANDOM
2022/09/06 23:03,00867,81E3DCB90,021,800EF7300,42223.61,Yuan,42223.61,Yuan,ACH,1,RANDOM
2022/09/07 08:37,021,800EF7300,021,80254F770,44330.18,Yuan,44330.18,Yuan,ACH,1,RANDOM
2022/09/02 16:01,02126306,83000CE40,0110,82E6C08C0,7530.56,Australian Dollar,7530.56,Australian Dollar,ACH,1,FAN-IN
2022/09/03 07:50,00125319,82E6C0C30,0110,82E6C08C0,10700.96,Australian Dollar,10700.96,Australian Dollar,ACH,1,FAN-IN
2022/09/04 10:39,029,82DCAA2B0,0110,82E6C08C0,16961.60,Australian Dollar,16961.60,Australian Dollar,ACH,1,FAN-IN
2022/09/04 14:41,00126614,82E6C0F40,0110,82E6C08C0,21448.08,Australian Dollar,21448.08,Australian Dollar,ACH,1,FAN-IN
2022/09/06 17:12,02127249,82E921690,0110,82E6C08C0,23015.01,Australian Dollar,23015.01,Australian Dollar,ACH,1,FAN-IN
2022/09/06 22:32,029,82E2CB5B0,0110,82E6C08C0,25521.28,Australian Dollar,25521.28,Australian Dollar,ACH,1,FAN-IN
2022/09/07 11:09,02129145,83000CEE0,0110,82E6C08C0,6006.57,Australian Dollar,6006.57,Australian Dollar,ACH,1,FAN-IN
2022/09/08 08:59,02127147,83000CAC0,0110,82E6C08C0,3250.28,Australian Dollar,3250.28,Australian Dollar,ACH,1,FAN-IN
2022/09/02 17:15,01208,800642B30,01924,80178EAE0,3648.98,US Dollar,3648.98,US Dollar,ACH,1,FAN-OUT
2022/09/03 13:09,01208,800642B30,011,801DD9FE0,19482.93,US Dollar,19482.93,US Dollar,ACH,1,FAN-OUT
